ISSUE_DATE,ISSUE_TIME,FINE_AMOUNT,TICKET_LOCATION_STREET,VIOLATION DESCRIPTION,TIME,DOW
5/8/15,15:15,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Fri
5/11/15,11:15,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,11,Mon
5/26/15,10:35,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,10,Tue
5/26/15,16:55,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Tue
5/26/15,16:56,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Tue
5/13/15,15:26,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Wed
5/14/15,16:23,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Thu
5/27/15,16:23,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Wed
5/27/15,12:14,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,12,Wed
5/27/15,17:10,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Wed
5/27/15,17:32,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Wed
5/28/15,16:22,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Thu
5/29/15,14:39,$0.00,LOT 56 - MILLRACE,WARNING/NO CHARGE,14,Fri
5/15/15,16:20,$35.00,LOT 56 - MILLRACE,RESTRICTED AREA,16,Fri
5/18/15,12:09,$0.00,LOT 56 - MILLRACE,WARNING/NO CHARGE,12,Mon
5/18/15,12:13,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,12,Mon
6/1/15,13:47,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Mon
6/1/15,13:50,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Mon
5/20/15,16:46,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Wed
5/21/15,14:07,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,14,Thu
2/15/16,10:23,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Mon
2/15/16,10:26,$50.00,LOT 56 - MILLRACE,BOOT FEE,10,Mon
5/26/15,10:33,$0.00,LOT 56 - MILLRACE,WARNING/NO CHARGE,10,Tue
5/27/15,16:26,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Wed
5/27/15,15:28,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Wed
5/27/15,15:30,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Wed
5/28/15,16:23,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Thu
5/28/15,16:24,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Thu
5/28/15,16:26,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Thu
5/28/15,16:27,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Thu
5/29/15,14:41,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,14,Fri
5/29/15,14:42,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,14,Fri
5/29/15,14:47,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,14,Fri
5/29/15,14:48,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,14,Fri
1/28/15,12:05,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,12,Wed
1/5/16,15:50,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",15,Tue
6/2/15,17:23,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Tue
6/2/15,17:24,$35.00,LOT 56 - MILLRACE,RESTRICTED AREA,17,Tue
6/4/15,12:34,$35.00,LOT 56 - MILLRACE,RESTRICTED AREA,12,Thu
6/5/15,13:14,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Fri
6/5/15,13:18,$0.00,LOT 56 - MILLRACE,WARNING/NO CHARGE,13,Fri
6/5/15,16:03,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Fri
6/5/15,16:05,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Fri
6/5/15,16:06,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Fri
6/5/15,16:55,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Fri
6/5/15,16:57,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Fri
2/2/15,12:13,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,12,Mon
7/31/15,15:40,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Fri
7/31/15,15:46,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Fri
8/31/15,16:43,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Mon
8/31/15,16:45,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Mon
8/31/15,16:47,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Mon
8/5/15,14:22,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Wed
8/5/15,16:55,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Wed
11/20/15,10:28,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Fri
2/4/15,11:36,$35.00,LOT 56 - MILLRACE,RESTRICTED AREA,11,Wed
1/30/15,15:17,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Fri
11/13/15,16:31,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Fri
6/11/15,13:29,$35.00,LOT 56 - MILLRACE,RESTRICTED AREA,13,Thu
6/11/15,13:22,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Thu
7/31/15,15:33,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Fri
7/31/15,15:36,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Fri
7/31/15,15:38,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Fri
7/31/15,15:40,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Fri
7/31/15,15:42,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Fri
7/31/15,15:43,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Fri
9/1/15,17:08,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Tue
10/14/16,13:17,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,13,Fri
6/16/15,13:06,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Tue
6/16/15,13:07,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Tue
6/16/15,15:23,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Tue
6/16/15,15:27,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Tue
6/17/15,15:15,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Wed
6/17/15,15:16,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Wed
6/18/15,8:30,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,8,Thu
6/18/15,15:25,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Thu
11/20/15,10:29,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Fri
11/20/15,10:31,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Fri
2/5/15,13:42,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Thu
6/23/15,14:46,$0.00,LOT 56 - MILLRACE,WARNING/NO CHARGE,14,Tue
6/24/15,9:30,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,9,Wed
6/24/15,15:16,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Wed
6/24/15,15:19,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Wed
6/25/15,17:08,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Thu
6/25/15,17:10,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Thu
6/25/15,17:11,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Thu
6/29/15,15:37,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Mon
6/29/15,15:38,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Mon
6/29/15,17:16,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Mon
7/1/15,15:39,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Wed
7/1/15,15:40,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Wed
7/1/15,15:41,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Wed
7/1/15,16:04,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Wed
7/2/15,14:50,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Thu
7/2/15,14:49,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Thu
6/5/15,12:40,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,12,Fri
6/5/15,14:19,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,14,Fri
6/5/15,16:52,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Fri
6/5/15,16:53,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Fri
6/9/15,15:45,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Tue
6/11/15,13:23,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Thu
6/11/15,13:24,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Thu
6/11/15,13:26,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Thu
10/10/16,12:35,$0.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",12,Mon
10/17/16,11:04,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",11,Mon
10/17/16,11:08,$0.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",11,Mon
10/17/16,11:10,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",11,Mon
7/9/15,15:07,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",15,Thu
7/14/15,14:25,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Tue
7/14/15,14:27,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Tue
7/14/15,15:38,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Tue
7/14/15,15:41,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Tue
7/14/15,15:44,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Tue
7/15/15,14:46,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Wed
7/15/15,14:49,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Wed
6/17/15,12:13,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,12,Wed
6/17/15,12:20,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,12,Wed
6/17/15,15:17,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Wed
6/17/15,15:18,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Wed
6/17/15,15:19,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Wed
6/17/15,15:21,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Wed
7/16/15,16:39,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
7/16/15,16:41,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
7/16/15,16:43,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
6/18/15,15:24,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Thu
6/18/15,17:07,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Thu
6/19/15,16:04,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Fri
6/19/15,16:05,$35.00,LOT 56 - MILLRACE,RESTRICTED AREA,16,Fri
6/22/15,16:43,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Mon
6/23/15,17:03,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Tue
6/25/15,15:28,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Thu
6/25/15,15:31,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Thu
6/25/15,17:14,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Thu
6/26/15,12:17,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,12,Fri
6/29/15,17:18,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Mon
6/29/15,17:19,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Mon
7/1/15,15:43,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Wed
7/1/15,15:46,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Wed
7/1/15,15:48,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Wed
7/2/15,14:42,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Thu
7/2/15,14:45,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Thu
7/2/15,14:46,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Thu
7/7/15,15:22,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Tue
7/7/15,17:19,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Tue
7/7/15,17:21,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Tue
7/9/15,12:30,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Thu
7/9/15,16:46,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
7/13/15,8:56,$0.00,LOT 56 - MILLRACE,NO UO PERMIT,8,Mon
7/15/15,14:45,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Wed
7/16/15,16:45,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
2/10/15,11:52,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,11,Tue
2/10/15,11:55,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,11,Tue
7/21/15,15:56,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Tue
7/23/15,14:13,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Thu
7/27/15,14:48,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,14,Mon
7/28/15,14:53,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Tue
7/28/15,14:55,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Tue
7/29/15,9:20,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,9,Wed
7/29/15,9:23,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,9,Wed
2/13/15,15:24,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Fri
2/13/15,17:29,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Fri
7/24/15,16:07,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Fri
7/29/15,15:18,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Wed
8/4/15,15:09,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,15,Tue
8/6/15,14:54,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Thu
8/11/15,15:30,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Tue
8/14/15,13:09,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,13,Fri
8/17/15,11:49,$35.00,LOT 56 - MILLRACE,OVERLINE/TAKE THE SPACE OF,11,Mon
8/17/15,14:50,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Mon
8/18/15,15:58,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Tue
8/19/15,16:56,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Wed
8/19/15,16:57,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Wed
8/20/15,15:24,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Thu
8/20/15,15:26,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Thu
8/21/15,14:45,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Fri
8/25/15,11:25,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,11,Tue
8/26/15,13:08,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,13,Wed
8/26/15,13:17,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,13,Wed
8/26/15,12:15,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Wed
8/26/15,12:17,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Wed
2/13/15,17:27,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Fri
2/13/15,17:28,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Fri
7/31/15,15:30,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Fri
7/31/15,15:32,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Fri
8/3/15,16:13,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Mon
8/4/15,15:08,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Tue
8/6/15,8:37,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",8,Thu
8/6/15,14:52,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Thu
8/6/15,16:43,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
8/6/15,16:45,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
8/27/15,14:38,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Thu
8/27/15,17:21,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Thu
8/27/15,17:23,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Thu
8/28/15,16:29,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Fri
7/30/15,16:21,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
12/7/16,14:08,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Wed
2/18/15,15:05,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Wed
1/31/17,11:17,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",11,Tue
2/1/17,14:43,$0.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",14,Wed
2/1/17,14:44,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Wed
2/28/17,8:24,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,8,Tue
8/14/15,8:05,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,8,Fri
8/14/15,8:08,$0.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",8,Fri
8/14/15,15:29,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Fri
8/17/15,16:25,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Mon
8/18/15,9:17,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,9,Tue
8/18/15,15:59,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Tue
8/25/15,7:34,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,7,Tue
8/26/15,13:10,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,13,Wed
8/26/15,13:14,$0.00,LOT 56 - MILLRACE,NO UO PERMIT,13,Wed
8/26/15,13:14,$0.00,LOT 56 - MILLRACE,OVERLINE/TAKE THE SPACE OF,13,Wed
8/26/15,13:16,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,13,Wed
8/27/15,14:40,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Thu
8/27/15,14:42,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Thu
8/27/15,14:58,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Thu
8/28/15,15:07,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Fri
8/28/15,15:08,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Fri
7/30/15,16:23,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
3/1/17,14:00,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",14,Wed
1/31/17,11:04,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,11,Tue
2/27/17,7:38,$0.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",7,Mon
2/27/17,15:56,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,15,Mon
1/20/17,8:48,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,8,Fri
3/8/17,11:20,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,11,Wed
3/8/17,11:23,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,11,Wed
3/8/17,11:24,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,11,Wed
3/8/17,11:26,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",11,Wed
2/10/17,9:20,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,9,Fri
1/23/17,11:16,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,11,Mon
1/30/17,11:01,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,11,Mon
3/9/17,10:53,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Thu
3/8/17,11:17,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,11,Wed
3/8/17,11:18,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,11,Wed
2/15/16,10:21,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Mon
2/20/15,16:37,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Fri
2/23/15,11:04,$0.00,LOT 56 - MILLRACE,WARNING/NO CHARGE,11,Mon
2/23/15,11:06,$0.00,LOT 56 - MILLRACE,WARNING/NO CHARGE,11,Mon
4/8/16,14:49,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Fri
