ISSUE_DATE,ISSUE_TIME,FINE_AMOUNT,TICKET_LOCATION_STREET,VIOLATION DESCRIPTION,TIME,DOW
1/7/15,8:25,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,8,Wed
3/4/16,8:59,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,8,Fri
11/12/15,13:00,$35.00,LOT 42 - 12TH W OF KIN,NO PERMIT FOR AREA,13,Thu
12/7/15,14:41,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,14,Mon
1/12/15,8:32,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,8,Mon
1/12/15,8:35,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,8,Mon
1/14/15,8:45,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,8,Wed
1/14/15,8:50,$100.00,LOT 42 - 12TH W OF KIN,MISUSE OF PERMIT,8,Wed
1/14/15,8:59,$100.00,LOT 42 - 12TH W OF KIN,MISUSE OF PERMIT,8,Wed
1/15/15,12:24,$35.00,LOT 42 - 12TH W OF KIN,SERVICE VEHICLE ONLY,12,Thu
1/15/15,14:54,$35.00,LOT 42 - 12TH W OF KIN,SERVICE VEHICLE ONLY,14,Thu
1/20/15,10:15,$45.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE,10,Tue
1/20/15,14:27,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,14,Tue
1/21/15,11:10,$470.00,LOT 42 - 12TH W OF KIN,DISABLED SPACE PSTD,11,Wed
1/21/15,11:14,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,11,Wed
2/27/15,8:49,$100.00,LOT 42 - 12TH W OF KIN,MISUSE OF PERMIT,8,Fri
11/6/15,4:29,$35.00,LOT 42 - 12TH W OF KIN,NO OVERNIGHT PARKING,4,Fri
10/27/15,7:28,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,7,Tue
2/17/16,14:15,$35.00,LOT 42 - 12TH W OF KIN,YELLOW ZONE,14,Wed
1/12/15,11:37,$470.00,LOT 42 - 12TH W OF KIN,DISABLED SPACE PSTD,11,Mon
3/5/15,7:22,$35.00,LOT 42 - 12TH W OF KIN,RESTRICTED AREA,7,Thu
1/14/15,13:33,$45.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE,13,Wed
1/14/15,13:35,$50.00,LOT 42 - 12TH W OF KIN,TOWING FEE,13,Wed
1/14/15,13:42,$35.00,LOT 42 - 12TH W OF KIN,SERVICE VEHICLE ONLY,13,Wed
1/14/15,11:28,$35.00,LOT 42 - 12TH W OF KIN,SERVICE VEHICLE ONLY,11,Wed
1/15/15,14:56,$45.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE,14,Thu
1/15/15,14:57,$50.00,LOT 42 - 12TH W OF KIN,TOWING FEE,14,Thu
1/16/15,11:08,$45.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE,11,Fri
1/16/15,11:09,$50.00,LOT 42 - 12TH W OF KIN,TOWING FEE,11,Fri
1/20/15,10:16,$50.00,LOT 42 - 12TH W OF KIN,TOWING FEE,10,Tue
1/20/15,14:25,$45.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE,14,Tue
1/20/15,14:26,$50.00,LOT 42 - 12TH W OF KIN,TOWING FEE,14,Tue
1/21/15,11:18,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,11,Wed
1/21/15,14:36,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,14,Wed
2/26/15,7:14,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Thu
2/27/15,13:10,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,13,Fri
5/17/16,14:06,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,14,Tue
3/6/15,16:10,$45.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE,16,Fri
3/6/15,16:10,$50.00,LOT 42 - 12TH W OF KIN,TOWING FEE,16,Fri
3/6/15,16:35,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,16,Fri
3/6/15,16:36,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,16,Fri
3/10/15,10:28,$35.00,LOT 42 - 12TH W OF KIN,IMPROPER PARKING,10,Tue
2/17/16,14:12,$150.00,LOT 42 - 12TH W OF KIN,RESERVE & TOW,14,Wed
1/27/15,13:33,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,13,Tue
1/29/15,14:14,$45.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE,14,Thu
1/29/15,14:15,$50.00,LOT 42 - 12TH W OF KIN,TOWING FEE,14,Thu
3/16/15,7:05,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Mon
3/16/15,7:08,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Mon
5/6/16,10:48,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,10,Fri
1/23/15,14:31,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,14,Fri
3/19/15,8:50,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,8,Thu
3/19/15,8:53,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,8,Thu
3/19/15,8:54,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,8,Thu
3/24/15,7:06,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Tue
3/24/15,7:07,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Tue
3/24/15,13:01,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,13,Tue
3/24/15,13:05,$35.00,LOT 42 - 12TH W OF KIN,OVERLINE/TAKE THE SPACE OF,13,Tue
3/24/15,13:06,$35.00,LOT 42 - 12TH W OF KIN,OVERLINE/TAKE THE SPACE OF,13,Tue
3/25/15,8:26,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,8,Wed
3/26/15,7:28,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Thu
3/27/15,7:55,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Fri
3/27/15,7:56,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,7,Fri
3/30/15,8:36,$50.00,LOT 42 - 12TH W OF KIN,BOOT FEE,8,Mon
3/30/15,14:55,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,14,Mon
3/31/15,17:22,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,17,Tue
3/31/15,17:24,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,17,Tue
3/17/15,8:25,$100.00,LOT 42 - 12TH W OF KIN,MISUSE OF PERMIT,8,Tue
3/17/15,8:26,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,8,Tue
4/3/15,7:47,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Fri
4/3/15,7:49,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Fri
4/3/15,14:18,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,14,Fri
4/6/15,9:05,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,9,Mon
4/8/16,14:57,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,14,Fri
4/6/15,14:58,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,14,Mon
3/19/15,7:13,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Thu
3/23/15,12:51,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,12,Mon
3/24/15,8:53,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,8,Tue
3/24/15,13:02,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,13,Tue
3/24/15,13:03,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,13,Tue
3/24/15,13:03,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,13,Tue
3/24/15,13:04,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,13,Tue
4/18/16,14:24,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,14,Mon
3/25/15,8:27,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,8,Wed
3/25/15,8:29,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,8,Wed
3/25/15,12:54,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,12,Wed
3/26/15,7:26,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Thu
3/26/15,7:26,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,7,Thu
3/26/15,16:21,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,16,Thu
3/26/15,16:23,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,16,Thu
3/26/15,16:24,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,16,Thu
3/27/15,8:02,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,8,Fri
4/13/15,7:18,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Mon
3/27/15,16:00,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,16,Fri
3/30/15,7:14,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Mon
3/31/15,10:12,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,10,Tue
4/13/15,14:12,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,14,Mon
4/14/15,12:49,$35.00,LOT 42 - 12TH W OF KIN,RESTRICTED AREA,12,Tue
4/16/15,12:34,$95.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE W/TOW,12,Thu
4/8/16,14:57,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,14,Fri
4/21/15,11:51,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,11,Tue
4/21/15,11:56,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,11,Tue
4/14/16,10:39,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,10,Thu
4/24/15,7:38,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Fri
4/10/15,12:59,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,12,Fri
4/27/15,13:57,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,13,Mon
3/18/16,4:11,$35.00,LOT 42 - 12TH W OF KIN,NO OVERNIGHT PARKING,4,Fri
3/18/16,4:12,$35.00,LOT 42 - 12TH W OF KIN,NO OVERNIGHT PARKING,4,Fri
5/4/15,13:33,$35.00,LOT 42 - 12TH W OF KIN,RESTRICTED AREA,13,Mon
4/13/15,14:09,$95.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE W/TOW,14,Mon
4/15/15,8:16,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,8,Wed
4/20/15,8:19,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,8,Mon
4/20/15,8:19,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,8,Mon
4/21/15,7:10,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Tue
5/13/15,8:30,$95.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE W/TOW,8,Wed
4/24/15,14:29,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,14,Fri
3/6/16,19:57,$0.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED",19,Sun
5/4/15,7:22,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Mon
5/4/15,10:38,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,10,Mon
5/5/15,7:08,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Tue
5/21/15,7:37,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Thu
5/13/15,12:27,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,12,Wed
5/14/15,7:13,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Thu
5/29/15,13:06,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,13,Fri
5/29/15,13:09,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,13,Fri
5/15/15,14:16,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,14,Fri
5/15/15,14:17,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,14,Fri
5/15/15,14:16,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,14,Fri
5/18/15,7:08,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Mon
5/18/15,7:44,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Mon
5/19/15,16:25,$35.00,LOT 42 - 12TH W OF KIN,RESTRICTED AREA,16,Tue
5/26/15,11:12,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,11,Tue
5/26/15,11:13,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,11,Tue
5/28/15,7:59,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,7,Thu
5/28/15,8:00,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,8,Thu
5/29/15,14:36,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,14,Fri
5/29/15,14:37,$35.00,LOT 42 - 12TH W OF KIN,YELLOW ZONE,14,Fri
6/3/15,11:38,$35.00,LOT 42 - 12TH W OF KIN,OVERLINE/TAKE THE SPACE OF,11,Wed
6/3/15,11:37,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,11,Wed
6/3/15,11:37,$35.00,LOT 42 - 12TH W OF KIN,OVERLINE/TAKE THE SPACE OF,11,Wed
6/4/15,7:14,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Thu
6/4/15,7:15,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,7,Thu
1/30/15,7:06,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Fri
2/2/15,11:47,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,11,Mon
2/3/15,8:18,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,8,Tue
2/3/15,8:20,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,8,Tue
9/3/15,7:24,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,7,Thu
2/1/16,7:51,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,7,Mon
1/14/16,14:16,$35.00,LOT 42 - 12TH W OF KIN,NO PERMIT FOR AREA,14,Thu
2/4/15,14:32,$35.00,LOT 42 - 12TH W OF KIN,IMPROPER PARKING,14,Wed
6/5/15,10:09,$95.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE W/TOW,10,Fri
1/30/15,15:02,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,15,Fri
2/2/15,11:40,$45.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE,11,Mon
2/2/15,11:41,$50.00,LOT 42 - 12TH W OF KIN,TOWING FEE,11,Mon
2/2/15,11:44,$35.00,LOT 42 - 12TH W OF KIN,SERVICE VEHICLE ONLY,11,Mon
2/2/15,15:50,$45.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE,15,Mon
2/2/15,15:50,$50.00,LOT 42 - 12TH W OF KIN,TOWING FEE,15,Mon
6/8/15,14:09,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,14,Mon
6/9/15,11:41,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,11,Tue
6/11/15,10:28,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,10,Thu
6/11/15,10:28,$35.00,LOT 42 - 12TH W OF KIN,RESTRICTED AREA,10,Thu
6/11/15,10:33,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,10,Thu
1/14/16,14:20,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,14,Thu
9/1/15,7:49,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,7,Tue
9/1/15,10:26,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,10,Tue
9/2/15,9:08,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,9,Wed
9/2/15,10:16,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,10,Wed
8/5/15,13:08,$150.00,LOT 42 - 12TH W OF KIN,RESERVE & TOW,13,Wed
8/5/15,13:11,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,13,Wed
8/5/15,13:12,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,13,Wed
10/31/16,10:52,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,10,Mon
6/16/15,11:43,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,11,Tue
6/15/15,13:07,$45.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE,13,Mon
6/19/15,7:41,$95.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE W/TOW,7,Fri
6/19/15,7:43,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Fri
6/19/15,7:45,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Fri
8/5/15,14:46,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,14,Wed
11/20/15,10:58,$35.00,LOT 42 - 12TH W OF KIN,OVERLINE/TAKE THE SPACE OF,10,Fri
6/24/15,7:23,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Wed
6/25/15,8:02,$95.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE W/TOW,8,Thu
6/25/15,8:10,$100.00,LOT 42 - 12TH W OF KIN,MISUSE OF PERMIT,8,Thu
6/25/15,14:44,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,14,Thu
6/26/15,8:19,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,8,Fri
12/10/15,12:45,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,12,Thu
2/6/15,10:24,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,10,Fri
2/9/15,7:07,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Mon
2/9/15,7:11,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Mon
6/29/15,7:32,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Mon
7/6/15,7:20,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,7,Mon
7/6/15,14:23,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,14,Mon
7/6/15,14:24,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,14,Mon
7/6/15,14:25,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,14,Mon
7/6/15,14:30,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,14,Mon
6/9/15,8:34,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,8,Tue
6/9/15,8:35,$35.00,LOT 42 - 12TH W OF KIN,OVERLINE/TAKE THE SPACE OF,8,Tue
6/11/15,10:25,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,10,Thu
6/12/15,13:18,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,13,Fri
11/3/16,10:35,$0.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED",10,Thu
6/16/15,11:42,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,11,Tue
6/17/15,7:31,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Wed
7/9/15,8:51,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,8,Thu
7/14/15,16:30,$100.00,LOT 42 - 12TH W OF KIN,MISUSE OF PERMIT,16,Tue
7/15/15,13:26,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,13,Wed
6/19/15,11:42,$35.00,LOT 42 - 12TH W OF KIN,RESTRICTED AREA,11,Fri
6/23/15,11:53,$35.00,LOT 42 - 12TH W OF KIN,OVERLINE/TAKE THE SPACE OF,11,Tue
6/23/15,11:51,$35.00,LOT 42 - 12TH W OF KIN,OVERLINE/TAKE THE SPACE OF,11,Tue
6/24/15,7:22,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Wed
6/26/15,8:18,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,8,Fri
6/26/15,7:05,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Fri
6/26/15,7:07,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Fri
6/30/15,9:18,$10.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED",9,Tue
7/6/15,14:18,$0.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED",14,Mon
7/6/15,14:20,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,14,Mon
7/8/15,8:36,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,8,Wed
7/8/15,8:37,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,8,Wed
7/8/15,13:26,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,13,Wed
7/9/15,8:55,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,8,Thu
7/10/15,7:53,$0.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED",7,Fri
7/14/15,8:51,$0.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED",8,Tue
7/20/15,10:50,$35.00,LOT 42 - 12TH W OF KIN,AREA NOT DESIGNATED,10,Mon
7/20/15,10:57,$0.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED",10,Mon
7/17/15,10:57,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,10,Fri
7/17/15,11:00,$10.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED",11,Fri
7/17/15,11:02,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,11,Fri
2/6/15,10:23,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,10,Fri
2/9/15,9:43,$45.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE,9,Mon
2/9/15,9:44,$50.00,LOT 42 - 12TH W OF KIN,TOWING FEE,9,Mon
2/9/15,13:27,$35.00,LOT 42 - 12TH W OF KIN,SERVICE VEHICLE ONLY,13,Mon
2/10/15,7:41,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,7,Tue
2/13/15,8:17,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,8,Fri
2/13/15,8:22,$100.00,LOT 42 - 12TH W OF KIN,MISUSE OF PERMIT,8,Fri
7/29/15,12:25,$35.00,LOT 42 - 12TH W OF KIN,RESTRICTED AREA,12,Wed
2/16/15,9:48,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,9,Mon
2/16/15,9:50,$35.00,LOT 42 - 12TH W OF KIN,OVERLINE/TAKE THE SPACE OF,9,Mon
7/24/15,11:10,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,11,Fri
7/29/15,12:23,$35.00,LOT 42 - 12TH W OF KIN,RESTRICTED AREA,12,Wed
7/29/15,8:37,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,8,Wed
1/14/16,14:18,$35.00,LOT 42 - 12TH W OF KIN,NO PERMIT FOR AREA,14,Thu
7/31/15,7:59,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,7,Fri
8/3/15,13:10,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,13,Mon
8/5/15,8:25,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,8,Wed
8/6/15,8:08,$0.00,LOT 42 - 12TH W OF KIN,OVERLINE/TAKE THE SPACE OF,8,Thu
2/13/15,8:24,$35.00,LOT 42 - 12TH W OF KIN,IMPROPER PARKING,8,Fri
2/13/15,14:22,$35.00,LOT 42 - 12TH W OF KIN,IMPROPER PARKING,14,Fri
8/10/15,13:43,$150.00,LOT 42 - 12TH W OF KIN,RESERVE & TOW,13,Mon
8/10/15,13:47,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,13,Mon
8/13/15,15:03,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,15,Thu
8/13/15,15:05,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,15,Thu
8/14/15,8:57,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,8,Fri
8/14/15,8:59,$10.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED",8,Fri
8/14/15,11:21,$470.00,LOT 42 - 12TH W OF KIN,DISABLED SPACE PSTD,11,Fri
8/17/15,11:08,$0.00,LOT 42 - 12TH W OF KIN,MISUSE OF PERMIT,11,Mon
8/18/15,8:44,$0.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED",8,Tue
8/24/15,7:16,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,7,Mon
8/24/15,7:18,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,7,Mon
8/25/15,13:58,$0.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED",13,Tue
7/30/15,12:22,$35.00,LOT 42 - 12TH W OF KIN,NO OVERNIGHT PARKING,12,Thu
8/3/15,13:05,$150.00,LOT 42 - 12TH W OF KIN,RESERVE & TOW,13,Mon
8/6/15,14:37,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,14,Thu
8/7/15,8:09,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,8,Fri
8/28/15,13:14,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,13,Fri
8/28/15,17:33,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,17,Fri
8/28/15,17:35,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,17,Fri
8/28/15,17:38,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,17,Fri
2/17/16,14:16,$10.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED",14,Wed
2/20/15,10:30,$45.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE,10,Fri
