ISSUE_DATE,ISSUE_TIME,FINE_AMOUNT,TICKET_LOCATION_STREET,VIOLATION DESCRIPTION,TIME,DOW
1/11/16,4:11,$35.00,LOT 16A - FAC/STAFF LOT,NO PARKING ZONE,4,Mon
9/29/15,16:00,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,16,Tue
9/29/15,16:01,$0.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,16,Tue
11/5/15,7:45,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
4/4/16,16:27,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,16,Mon
5/12/16,14:49,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Thu
5/18/16,16:01,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Wed
3/17/16,8:06,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,8,Thu
4/11/16,8:09,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,8,Mon
3/17/16,8:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
10/2/15,13:27,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Fri
4/12/16,16:46,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Tue
4/20/16,12:02,$0.00,LOT 16A - FAC/STAFF LOT,DISABLED SPACE PSTD,12,Wed
11/23/15,8:00,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
1/11/16,4:15,$35.00,LOT 16A - FAC/STAFF LOT,NO PARKING ZONE,4,Mon
12/21/15,14:23,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
10/5/15,16:25,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Mon
10/5/15,16:27,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",16,Mon
10/5/15,16:40,$0.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,16,Mon
4/4/16,16:30,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,16,Mon
2/24/16,10:05,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Wed
2/24/16,10:06,$0.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,10,Wed
10/5/15,10:43,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Mon
10/5/15,10:46,$0.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,10,Mon
10/5/15,10:50,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,10,Mon
10/8/15,8:10,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
11/4/15,7:34,$0.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,7,Wed
1/11/16,4:10,$35.00,LOT 16A - FAC/STAFF LOT,NO PARKING ZONE,4,Mon
10/5/15,16:33,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Mon
10/5/15,16:38,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Mon
9/16/16,15:50,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Fri
9/23/16,10:42,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,10,Fri
10/6/15,9:59,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,9,Tue
5/18/16,16:03,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Wed
5/24/16,13:41,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Tue
5/6/16,8:14,$0.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
5/20/16,11:07,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Fri
5/23/16,8:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
5/23/16,9:04,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Mon
4/29/16,14:21,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
4/26/16,16:44,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Tue
4/26/16,16:45,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Tue
3/17/16,10:41,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,10,Thu
3/17/16,10:39,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Thu
2/4/16,10:16,$75.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,10,Thu
5/27/16,15:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Fri
5/27/16,15:04,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Fri
11/10/15,14:43,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Tue
5/26/16,8:37,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
5/26/16,14:49,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Thu
5/5/16,8:39,$0.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,8,Thu
5/5/16,8:42,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
3/17/16,8:05,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
12/2/15,14:41,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,14,Wed
10/2/15,8:06,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
10/2/15,8:06,$0.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,8,Fri
1/19/16,8:43,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Tue
12/30/15,10:38,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Wed
3/18/16,10:52,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,10,Fri
3/3/16,14:04,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Thu
10/12/15,11:25,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",11,Mon
10/15/15,10:33,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,10,Thu
12/22/15,7:49,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Tue
12/22/15,7:50,$0.00,LOT 16A - FAC/STAFF LOT,OVERLINE/TAKE THE SPACE OF,7,Tue
2/16/16,9:20,$0.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,9,Tue
2/18/16,15:22,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Thu
3/3/16,14:05,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",14,Thu
3/18/16,10:54,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,10,Fri
4/28/16,10:27,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,10,Thu
4/29/16,14:24,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
10/7/15,13:16,$0.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Wed
10/7/15,13:17,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Wed
10/8/15,8:12,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
10/8/15,8:14,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,8,Thu
12/9/15,14:04,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Wed
12/2/15,14:44,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Wed
4/4/16,16:29,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,16,Mon
4/11/16,8:18,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Mon
2/26/16,15:46,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,15,Fri
9/22/16,13:47,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Thu
9/22/16,13:51,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Thu
10/6/15,7:38,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Tue
10/8/15,9:19,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,9,Thu
5/24/16,13:36,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Tue
5/6/16,8:30,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
5/6/16,8:22,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
5/6/16,8:26,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
5/6/16,8:27,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
5/23/16,8:03,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
4/26/16,16:48,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Tue
4/26/16,16:52,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Tue
5/2/16,7:34,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Mon
4/8/16,11:27,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Fri
4/5/16,10:54,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",10,Tue
10/8/15,9:04,$0.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,9,Thu
3/29/16,13:10,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",13,Tue
3/29/16,13:06,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,13,Tue
3/29/16,15:42,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Tue
5/17/16,11:08,$100.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,11,Tue
5/17/16,11:11,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,11,Tue
2/26/16,11:08,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Fri
4/7/16,9:10,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Thu
1/11/16,4:17,$35.00,LOT 16A - FAC/STAFF LOT,NO PARKING ZONE,4,Mon
1/29/16,10:05,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Fri
1/29/16,10:05,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Fri
12/3/15,8:36,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
12/3/15,8:44,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Thu
12/22/15,7:46,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Tue
12/22/15,7:47,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Tue
12/23/15,8:06,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Wed
5/18/16,14:26,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,14,Wed
10/8/15,8:04,$35.00,LOT 16A - FAC/STAFF LOT,AREA NOT DESIGNATED,8,Thu
10/8/15,9:08,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,9,Thu
5/13/16,7:43,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
10/9/15,8:00,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
2/10/16,8:53,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Wed
12/9/15,14:05,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Wed
3/7/16,16:52,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,16,Mon
4/12/16,16:44,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Tue
2/18/16,15:25,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,15,Thu
4/8/16,13:16,$100.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,13,Fri
4/8/16,13:07,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Fri
11/6/15,13:31,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Fri
10/14/15,14:32,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,14,Wed
10/14/15,14:36,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,14,Wed
4/8/16,13:09,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Fri
4/7/16,10:48,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,10,Thu
2/18/16,15:31,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Thu
2/18/16,16:22,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Thu
10/12/15,15:01,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,15,Mon
10/9/15,12:18,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,12,Fri
10/9/15,12:19,$0.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,12,Fri
10/12/15,7:20,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Mon
10/14/15,4:21,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Wed
10/14/15,4:24,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Wed
10/9/15,14:30,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
10/12/15,11:30,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",11,Mon
10/15/15,13:25,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Thu
10/15/15,14:34,$0.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Thu
3/14/16,10:27,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,10,Mon
3/14/16,10:29,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,10,Mon
3/11/16,8:05,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
3/17/16,11:24,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Thu
2/16/16,15:06,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Tue
2/18/16,16:30,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,16,Thu
10/13/15,7:31,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",7,Tue
10/15/15,14:30,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Thu
12/23/15,8:50,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Wed
11/24/15,8:48,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Tue
10/15/15,8:00,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Thu
11/11/15,13:43,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Wed
12/23/15,8:49,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Wed
10/8/15,14:40,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Thu
10/12/15,14:22,$0.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Mon
10/12/15,14:24,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
1/22/16,10:43,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,10,Fri
5/10/16,13:48,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Tue
5/13/16,7:41,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
4/5/16,13:43,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,13,Tue
11/5/15,15:33,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Thu
4/8/16,13:05,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Fri
3/18/16,13:42,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Fri
2/18/16,16:23,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Thu
10/12/15,14:21,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,14,Mon
10/12/15,7:13,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Mon
10/12/15,7:15,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Mon
10/12/15,7:17,$0.00,LOT 16A - FAC/STAFF LOT,OVERLINE/TAKE THE SPACE OF,7,Mon
10/9/15,11:33,$0.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,11,Fri
10/14/15,4:20,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Wed
10/12/15,11:27,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Mon
10/12/15,11:32,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,11,Mon
10/12/15,11:34,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Mon
4/7/16,13:04,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Thu
10/9/15,14:24,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Fri
10/20/15,15:42,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Tue
11/5/15,7:47,$0.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,7,Thu
11/13/15,13:26,$0.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,13,Fri
11/13/15,13:32,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Fri
11/13/15,13:35,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,13,Fri
3/11/16,8:06,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
2/2/16,11:20,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",11,Tue
12/23/15,8:51,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Wed
11/11/15,13:45,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Wed
11/11/15,13:49,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Wed
11/11/15,13:51,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Wed
12/23/15,8:52,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Wed
3/11/16,8:08,$35.00,LOT 16A - FAC/STAFF LOT,OVERLINE/TAKE THE SPACE OF,8,Fri
10/14/15,4:20,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Wed
4/6/16,13:12,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Wed
11/5/15,7:48,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
3/11/16,8:10,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
3/11/16,8:11,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,8,Fri
3/8/16,7:52,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Tue
3/17/16,13:01,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,13,Thu
1/19/16,14:13,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,14,Tue
1/19/16,14:09,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Tue
1/13/16,15:11,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,15,Wed
10/14/15,7:59,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",7,Wed
10/14/15,8:03,$0.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,8,Wed
10/16/15,7:40,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
10/20/15,11:32,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Tue
10/23/15,7:27,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,7,Fri
10/23/15,7:30,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
1/13/16,15:13,$50.00,LOT 16A - FAC/STAFF LOT,BOOT FEE,15,Wed
12/23/15,13:56,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Wed
1/4/16,15:32,$0.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,15,Mon
2/18/16,16:26,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,16,Thu
10/13/15,8:41,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,8,Tue
10/13/15,8:43,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,8,Tue
10/13/15,8:48,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Tue
10/13/15,8:54,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,8,Tue
1/4/16,13:24,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Mon
1/4/16,13:23,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Mon
1/4/16,15:34,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",15,Mon
10/8/15,14:42,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,14,Thu
10/8/15,14:44,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Thu
10/8/15,14:46,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Thu
11/4/15,7:31,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Wed
11/4/15,7:33,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Wed
4/7/16,12:57,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Thu
1/5/16,10:22,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Tue
12/3/15,12:13,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,12,Thu
11/12/15,7:59,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
3/4/16,7:39,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
10/21/15,10:17,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,10,Wed
3/17/16,13:55,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,13,Thu
10/21/15,13:29,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Wed
10/22/15,13:35,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Thu
1/29/16,13:37,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Fri
1/25/16,8:05,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
1/25/16,8:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
3/14/16,11:38,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Mon
3/28/16,8:55,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Mon
10/22/15,11:03,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Thu
10/22/15,11:05,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Thu
10/22/15,11:11,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,11,Thu
3/28/16,8:54,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
2/19/16,8:34,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
4/6/16,13:08,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Wed
10/22/15,7:32,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
11/16/15,8:52,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
2/8/16,7:22,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Mon
2/15/16,7:54,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Mon
2/4/16,14:51,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,14,Thu
10/26/15,4:15,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Mon
12/10/15,9:52,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",9,Thu
2/4/16,14:55,$0.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,14,Thu
10/26/15,4:14,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Mon
11/5/15,10:18,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",10,Thu
3/11/16,8:15,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
2/19/16,4:08,$35.00,LOT 16A - FAC/STAFF LOT,NO PARKING ZONE,4,Fri
2/19/16,4:09,$35.00,LOT 16A - FAC/STAFF LOT,NO PARKING ZONE,4,Fri
2/16/16,15:00,$0.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,15,Tue
1/4/16,13:26,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Mon
2/18/16,15:27,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Thu
3/3/16,14:09,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Thu
2/16/16,15:02,$0.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,15,Tue
2/2/16,14:40,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Tue
11/12/15,8:00,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
2/22/16,16:55,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Mon
2/22/16,16:57,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Mon
2/19/16,8:31,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
10/20/15,14:39,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Tue
10/21/15,13:26,$50.00,LOT 16A - FAC/STAFF LOT,BOOT FEE,13,Wed
10/22/15,10:57,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",10,Thu
2/22/16,16:51,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Mon
2/19/16,8:25,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Fri
