ISSUE_DATE,ISSUE_TIME,FINE_AMOUNT,TICKET_LOCATION_STREET,VIOLATION DESCRIPTION,TIME,DOW
9/30/16,4:21,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
9/28/16,11:01,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Wed
9/27/16,14:13,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Tue
9/27/16,14:17,$40.00,15TH AVE,NO UO PERMIT,14,Tue
9/28/16,17:18,$40.00,15TH AVE,NO UO PERMIT,17,Wed
9/28/16,17:19,$40.00,15TH AVE,NO UO PERMIT,17,Wed
9/28/16,17:21,$40.00,15TH AVE,NO UO PERMIT,17,Wed
9/27/16,11:08,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Tue
9/26/16,10:50,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Mon
9/23/16,15:09,$40.00,15TH AVE,NO UO PERMIT,15,Fri
9/23/16,15:10,$40.00,15TH AVE,NO UO PERMIT,15,Fri
9/23/16,15:19,$40.00,15TH AVE,NO UO PERMIT,15,Fri
9/26/16,4:48,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
9/26/16,10:55,$40.00,15TH AVE,NO UO PERMIT,10,Mon
10/30/15,9:11,$40.00,15TH AVE,NO UO PERMIT,9,Fri
8/18/16,11:03,$0.00,15TH AVE,IMPROPER PARKING,11,Thu
8/15/16,10:21,$40.00,15TH AVE,NO UO PERMIT,10,Mon
9/16/16,15:06,$40.00,15TH AVE,NO UO PERMIT,15,Fri
9/16/16,15:05,$10.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",15,Fri
9/15/16,10:39,$40.00,15TH AVE,NO UO PERMIT,10,Thu
9/15/16,11:02,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Thu
9/26/16,4:52,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
9/23/16,15:14,$40.00,15TH AVE,NO UO PERMIT,15,Fri
9/19/16,14:00,$35.00,15TH AVE,RESTRICTED AREA,14,Mon
9/14/16,13:56,$40.00,15TH AVE,NO UO PERMIT,13,Wed
9/12/16,11:22,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Mon
9/12/16,11:28,$40.00,15TH AVE,NO UO PERMIT,11,Mon
9/12/16,11:30,$40.00,15TH AVE,NO UO PERMIT,11,Mon
9/15/16,10:41,$40.00,15TH AVE,NO UO PERMIT,10,Thu
9/9/16,8:07,$35.00,15TH AVE,NO PERMIT FOR AREA,8,Fri
9/9/16,8:05,$40.00,15TH AVE,NO UO PERMIT,8,Fri
11/21/16,14:03,$35.00,15TH AVE,NO PERMIT FOR AREA,14,Mon
8/10/16,10:28,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Wed
8/10/16,10:21,$40.00,15TH AVE,NO UO PERMIT,10,Wed
8/12/16,12:03,$35.00,15TH AVE,NO PERMIT FOR AREA,12,Fri
8/8/16,10:33,$40.00,15TH AVE,NO UO PERMIT,10,Mon
8/5/16,11:03,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Fri
8/5/16,10:50,$40.00,15TH AVE,NO UO PERMIT,10,Fri
8/4/16,14:04,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Thu
8/2/16,10:42,$40.00,15TH AVE,NO UO PERMIT,10,Tue
8/4/16,14:02,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Thu
8/4/16,14:08,$40.00,15TH AVE,NO UO PERMIT,14,Thu
8/1/16,14:10,$40.00,15TH AVE,NO UO PERMIT,14,Mon
8/1/16,14:17,$40.00,15TH AVE,NO UO PERMIT,14,Mon
8/1/16,14:19,$40.00,15TH AVE,NO UO PERMIT,14,Mon
8/1/16,14:11,$40.00,15TH AVE,NO UO PERMIT,14,Mon
9/7/16,13:51,$20.00,15TH AVE,OVERTIME PAYSTATION,13,Wed
9/8/16,9:57,$20.00,15TH AVE,OVERTIME PAYSTATION,9,Thu
9/7/16,13:52,$40.00,15TH AVE,NO UO PERMIT,13,Wed
7/21/16,14:47,$40.00,15TH AVE,NO UO PERMIT,14,Thu
9/24/15,12:07,$35.00,15TH AVE,RESTRICTED AREA,12,Thu
9/19/16,14:32,$40.00,15TH AVE,NO UO PERMIT,14,Mon
8/11/16,11:41,$40.00,15TH AVE,NO UO PERMIT,11,Thu
8/12/16,12:05,$40.00,15TH AVE,NO UO PERMIT,12,Fri
8/8/16,10:25,$40.00,15TH AVE,NO UO PERMIT,10,Mon
8/8/16,10:27,$40.00,15TH AVE,NO UO PERMIT,10,Mon
8/8/16,10:31,$0.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",10,Mon
8/8/16,10:32,$40.00,15TH AVE,NO UO PERMIT,10,Mon
8/5/16,11:01,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Fri
8/5/16,10:53,$40.00,15TH AVE,NO UO PERMIT,10,Fri
8/5/16,10:55,$40.00,15TH AVE,NO UO PERMIT,10,Fri
8/5/16,10:59,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Fri
8/4/16,10:22,$40.00,15TH AVE,NO UO PERMIT,10,Thu
8/4/16,10:25,$40.00,15TH AVE,NO UO PERMIT,10,Thu
9/7/16,13:56,$40.00,15TH AVE,NO UO PERMIT,13,Wed
9/8/16,9:58,$20.00,15TH AVE,OVERTIME PAYSTATION,9,Thu
9/8/16,9:59,$20.00,15TH AVE,OVERTIME PAYSTATION,9,Thu
8/23/16,16:45,$40.00,15TH AVE,NO UO PERMIT,16,Tue
7/21/16,14:53,$40.00,15TH AVE,NO UO PERMIT,14,Thu
7/25/16,10:39,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Mon
8/4/16,13:59,$20.00,15TH AVE,OVERTIME PAYSTATION,13,Thu
8/2/16,10:48,$40.00,15TH AVE,NO UO PERMIT,10,Tue
8/1/16,14:13,$40.00,15TH AVE,NO UO PERMIT,14,Mon
8/1/16,14:21,$40.00,15TH AVE,NO UO PERMIT,14,Mon
8/1/16,14:16,$40.00,15TH AVE,NO UO PERMIT,14,Mon
8/2/16,10:53,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Tue
7/29/16,7:47,$75.00,15TH AVE,RESERVED SPACE,7,Fri
7/28/16,15:48,$40.00,15TH AVE,NO UO PERMIT,15,Thu
7/28/16,15:53,$40.00,15TH AVE,NO UO PERMIT,15,Thu
7/28/16,15:51,$40.00,15TH AVE,NO UO PERMIT,15,Thu
7/29/16,8:30,$75.00,15TH AVE,RESERVED SPACE,8,Fri
7/29/16,12:25,$40.00,15TH AVE,NO UO PERMIT,12,Fri
7/29/16,15:43,$150.00,15TH AVE,RESERVE & TOW,15,Fri
7/26/16,13:46,$20.00,15TH AVE,OVERTIME PAYSTATION,13,Tue
9/25/15,14:58,$35.00,15TH AVE,NO PERMIT FOR AREA,14,Fri
9/25/15,14:59,$35.00,15TH AVE,NO PERMIT FOR AREA,14,Fri
7/26/16,13:48,$20.00,15TH AVE,OVERTIME PAYSTATION,13,Tue
7/26/16,13:49,$20.00,15TH AVE,OVERTIME PAYSTATION,13,Tue
7/25/16,10:57,$40.00,15TH AVE,NO UO PERMIT,10,Mon
7/21/16,16:46,$40.00,15TH AVE,NO UO PERMIT,16,Thu
9/25/15,10:21,$40.00,15TH AVE,NO UO PERMIT,10,Fri
9/25/15,10:22,$40.00,15TH AVE,NO UO PERMIT,10,Fri
9/25/15,10:26,$40.00,15TH AVE,NO UO PERMIT,10,Fri
9/25/15,10:27,$40.00,15TH AVE,NO UO PERMIT,10,Fri
9/25/15,10:28,$40.00,15TH AVE,NO UO PERMIT,10,Fri
9/25/15,10:29,$40.00,15TH AVE,NO UO PERMIT,10,Fri
9/25/15,10:31,$40.00,15TH AVE,NO UO PERMIT,10,Fri
7/29/16,8:39,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Fri
7/27/16,10:23,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Wed
7/27/16,10:27,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Wed
7/27/16,10:36,$40.00,15TH AVE,NO UO PERMIT,10,Wed
9/24/15,11:59,$35.00,15TH AVE,RESTRICTED AREA,11,Thu
9/25/15,15:00,$40.00,15TH AVE,NO UO PERMIT,15,Fri
9/25/15,15:01,$40.00,15TH AVE,NO UO PERMIT,15,Fri
9/25/15,15:03,$40.00,15TH AVE,NO UO PERMIT,15,Fri
9/25/15,15:08,$35.00,15TH AVE,AREA NOT DESIGNATED,15,Fri
7/26/16,10:54,$40.00,15TH AVE,NO UO PERMIT,10,Tue
7/26/16,10:56,$40.00,15TH AVE,NO UO PERMIT,10,Tue
7/26/16,13:52,$40.00,15TH AVE,NO UO PERMIT,13,Tue
7/26/16,13:53,$40.00,15TH AVE,NO UO PERMIT,13,Tue
7/25/16,10:40,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Mon
7/25/16,10:43,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Mon
7/25/16,10:50,$40.00,15TH AVE,NO UO PERMIT,10,Mon
7/25/16,10:46,$40.00,15TH AVE,NO UO PERMIT,10,Mon
7/21/16,14:49,$40.00,15TH AVE,NO UO PERMIT,14,Thu
7/21/16,16:36,$40.00,15TH AVE,NO UO PERMIT,16,Thu
7/21/16,14:51,$40.00,15TH AVE,NO UO PERMIT,14,Thu
7/21/16,16:38,$40.00,15TH AVE,NO UO PERMIT,16,Thu
7/21/16,16:39,$40.00,15TH AVE,NO UO PERMIT,16,Thu
7/21/16,16:45,$40.00,15TH AVE,NO UO PERMIT,16,Thu
9/25/15,10:32,$40.00,15TH AVE,NO UO PERMIT,10,Fri
5/20/16,16:42,$40.00,15TH AVE,NO UO PERMIT,16,Fri
9/25/15,11:50,$40.00,15TH AVE,NO UO PERMIT,11,Fri
9/28/15,8:44,$0.00,15TH AVE,OVERLINE/TAKE THE SPACE OF,8,Mon
9/25/15,10:24,$40.00,15TH AVE,NO UO PERMIT,10,Fri
4/15/16,8:39,$150.00,15TH AVE,RESERVE & TOW,8,Fri
4/15/16,9:05,$150.00,15TH AVE,RESERVE & TOW,9,Fri
9/25/15,16:23,$35.00,15TH AVE,NO PERMIT FOR AREA,16,Fri
9/25/15,16:25,$40.00,15TH AVE,NO UO PERMIT,16,Fri
9/25/15,14:45,$35.00,15TH AVE,NO PERMIT FOR AREA,14,Fri
9/28/15,8:39,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Mon
2/11/16,17:09,$0.00,15TH AVE,OVERTIME STREET MTR,17,Thu
9/25/15,14:48,$40.00,15TH AVE,NO UO PERMIT,14,Fri
9/25/15,14:49,$40.00,15TH AVE,NO UO PERMIT,14,Fri
1/29/16,4:40,$35.00,15TH AVE,NO PARKING ZONE,4,Fri
12/4/15,16:36,$40.00,15TH AVE,NO UO PERMIT,16,Fri
12/4/15,16:39,$40.00,15TH AVE,NO UO PERMIT,16,Fri
9/25/15,14:47,$35.00,15TH AVE,NO PERMIT FOR AREA,14,Fri
10/5/15,14:39,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Mon
10/5/15,14:42,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Mon
1/19/16,4:29,$35.00,15TH AVE,NO PARKING ZONE,4,Tue
1/4/16,11:19,$40.00,15TH AVE,NO UO PERMIT,11,Mon
12/4/15,16:31,$35.00,15TH AVE,NO PERMIT FOR AREA,16,Fri
12/4/15,16:33,$0.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",16,Fri
12/4/15,16:30,$0.00,15TH AVE,NO PERMIT FOR AREA,16,Fri
11/20/15,10:50,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Fri
3/7/16,15:48,$20.00,15TH AVE,OVERTIME PAYSTATION,15,Mon
9/25/15,10:58,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Fri
9/25/15,10:59,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Fri
9/25/15,11:01,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Fri
9/25/15,11:06,$40.00,15TH AVE,NO UO PERMIT,11,Fri
3/7/16,15:47,$20.00,15TH AVE,OVERTIME PAYSTATION,15,Mon
6/8/16,9:54,$35.00,15TH AVE,RESTRICTED AREA,9,Wed
6/8/16,9:53,$35.00,15TH AVE,RESTRICTED AREA,9,Wed
6/8/16,11:14,$20.00,15TH AVE,30 MINUTE ONLY ZONE,11,Wed
6/8/16,11:15,$20.00,15TH AVE,30 MINUTE ONLY ZONE,11,Wed
6/8/16,11:19,$20.00,15TH AVE,30 MINUTE ONLY ZONE,11,Wed
6/7/16,8:28,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Tue
6/7/16,8:29,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Tue
6/7/16,8:25,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Tue
6/8/16,10:41,$20.00,15TH AVE,30 MINUTE ONLY ZONE,10,Wed
4/18/16,17:09,$0.00,15TH AVE,NO PERMIT FOR AREA,17,Mon
9/25/15,16:14,$40.00,15TH AVE,NO UO PERMIT,16,Fri
9/25/15,16:16,$40.00,15TH AVE,NO UO PERMIT,16,Fri
9/25/15,16:18,$40.00,15TH AVE,NO UO PERMIT,16,Fri
9/25/15,16:21,$40.00,15TH AVE,NO UO PERMIT,16,Fri
1/29/16,4:42,$35.00,15TH AVE,NO PARKING ZONE,4,Fri
1/19/16,4:33,$35.00,15TH AVE,NO PARKING ZONE,4,Tue
9/25/15,14:51,$40.00,15TH AVE,NO UO PERMIT,14,Fri
9/25/15,14:52,$40.00,15TH AVE,NO UO PERMIT,14,Fri
1/29/16,4:45,$35.00,15TH AVE,NO PARKING ZONE,4,Fri
1/4/16,11:22,$40.00,15TH AVE,NO UO PERMIT,11,Mon
12/4/15,16:40,$40.00,15TH AVE,NO UO PERMIT,16,Fri
12/2/15,10:55,$40.00,15TH AVE,NO UO PERMIT,10,Wed
10/5/15,14:44,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Mon
1/19/16,4:31,$35.00,15TH AVE,NO PARKING ZONE,4,Tue
12/2/15,10:53,$40.00,15TH AVE,NO UO PERMIT,10,Wed
12/4/15,16:26,$40.00,15TH AVE,NO UO PERMIT,16,Fri
12/4/15,16:27,$40.00,15TH AVE,NO UO PERMIT,16,Fri
11/20/15,10:48,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Fri
9/28/15,8:36,$40.00,15TH AVE,NO UO PERMIT,8,Mon
12/21/15,7:44,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
1/19/16,4:36,$35.00,15TH AVE,NO PARKING ZONE,4,Tue
4/15/16,12:49,$40.00,15TH AVE,NO UO PERMIT,12,Fri
6/7/16,8:17,$0.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",8,Tue
6/7/16,8:21,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Tue
6/7/16,8:23,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Tue
6/7/16,8:24,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Tue
3/7/16,15:57,$40.00,15TH AVE,NO UO PERMIT,15,Mon
3/7/16,15:51,$20.00,15TH AVE,OVERTIME PAYSTATION,15,Mon
3/7/16,15:54,$20.00,15TH AVE,OVERTIME PAYSTATION,15,Mon
3/7/16,15:59,$40.00,15TH AVE,NO UO PERMIT,15,Mon
9/25/15,10:56,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Fri
6/14/16,13:54,$40.00,15TH AVE,NO UO PERMIT,13,Tue
6/10/16,15:34,$30.00,15TH AVE,BLOCKING VIOLATION/BIKE,15,Fri
6/9/16,15:10,$20.00,15TH AVE,30 MINUTE ONLY ZONE,15,Thu
8/4/16,10:27,$40.00,15TH AVE,NO UO PERMIT,10,Thu
8/4/16,10:28,$40.00,15TH AVE,NO UO PERMIT,10,Thu
8/4/16,10:30,$40.00,15TH AVE,NO UO PERMIT,10,Thu
8/4/16,10:32,$40.00,15TH AVE,NO UO PERMIT,10,Thu
12/2/15,11:05,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Wed
12/2/15,11:02,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Wed
12/2/15,11:04,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Wed
1/4/16,11:30,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Mon
12/21/15,7:51,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
12/21/15,7:52,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
12/21/15,8:01,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Mon
1/4/16,11:26,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Mon
5/12/16,13:57,$40.00,15TH AVE,NO UO PERMIT,13,Thu
5/12/16,13:59,$40.00,15TH AVE,NO UO PERMIT,13,Thu
5/19/16,16:09,$45.00,15TH AVE,PARKING ON LAWN/SIDEWALK OR,16,Thu
5/27/16,11:21,$40.00,15TH AVE,NO UO PERMIT,11,Fri
11/2/15,10:30,$35.00,15TH AVE,NO PERMIT FOR AREA,10,Mon
11/2/15,10:37,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Mon
11/2/15,10:38,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Mon
11/30/15,8:44,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Mon
11/30/15,8:45,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Mon
11/30/15,8:46,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Mon
11/30/15,8:50,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Mon
9/28/15,16:59,$40.00,15TH AVE,NO UO PERMIT,16,Mon
6/8/16,9:49,$35.00,15TH AVE,RESTRICTED AREA,9,Wed
6/8/16,9:46,$35.00,15TH AVE,RESTRICTED AREA,9,Wed
6/7/16,17:26,$45.00,15TH AVE,PARKING ON LAWN/SIDEWALK OR,17,Tue
5/26/16,10:34,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Thu
4/13/16,14:41,$40.00,15TH AVE,NO UO PERMIT,14,Wed
4/15/16,12:52,$35.00,15TH AVE,NO PERMIT FOR AREA,12,Fri
3/6/16,16:41,$35.00,15TH AVE,NO OVERNIGHT PARKING,16,Sun
12/21/15,7:47,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
12/21/15,7:48,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
12/21/15,7:50,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
8/4/16,10:45,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Thu
8/4/16,10:46,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Thu
12/2/15,11:07,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Wed
1/4/16,11:32,$40.00,15TH AVE,NO UO PERMIT,11,Mon
11/2/15,10:27,$35.00,15TH AVE,NO PERMIT FOR AREA,10,Mon
11/2/15,10:29,$40.00,15TH AVE,NO UO PERMIT,10,Mon
9/28/15,11:30,$0.00,15TH AVE,NO PERMIT FOR AREA,11,Mon
3/6/16,16:43,$35.00,15TH AVE,NO OVERNIGHT PARKING,16,Sun
4/13/16,14:42,$40.00,15TH AVE,NO UO PERMIT,14,Wed
4/15/16,14:14,$40.00,15TH AVE,NO UO PERMIT,14,Fri
5/19/16,16:21,$40.00,15TH AVE,NO UO PERMIT,16,Thu
5/27/16,11:14,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Fri
5/31/16,9:12,$20.00,15TH AVE,OVERTIME PAYSTATION,9,Tue
5/31/16,9:03,$0.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",9,Tue
5/27/16,11:16,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Fri
5/26/16,10:40,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Thu
5/19/16,16:25,$40.00,15TH AVE,NO UO PERMIT,16,Thu
10/6/15,14:49,$40.00,15TH AVE,NO UO PERMIT,14,Tue
10/6/15,14:50,$40.00,15TH AVE,NO UO PERMIT,14,Tue
5/19/16,16:23,$40.00,15TH AVE,NO UO PERMIT,16,Thu
5/19/16,16:28,$40.00,15TH AVE,NO UO PERMIT,16,Thu
5/20/16,10:12,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Fri
4/15/16,14:17,$40.00,15TH AVE,NO UO PERMIT,14,Fri
5/20/16,10:03,$40.00,15TH AVE,NO UO PERMIT,10,Fri
11/5/15,8:41,$0.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",8,Thu
11/5/15,8:48,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Thu
11/5/15,16:33,$20.00,15TH AVE,OVERTIME PAYSTATION,16,Thu
11/5/15,16:35,$20.00,15TH AVE,OVERTIME PAYSTATION,16,Thu
11/5/15,16:35,$20.00,15TH AVE,OVERTIME PAYSTATION,16,Thu
4/15/16,14:18,$40.00,15TH AVE,NO UO PERMIT,14,Fri
3/1/16,11:32,$20.00,15TH AVE,OVERTIME LOT METER,11,Tue
2/24/16,9:05,$20.00,15TH AVE,OVERTIME STREET MTR,9,Wed
9/30/15,15:06,$20.00,15TH AVE,OVERTIME PAYSTATION,15,Wed
9/30/15,15:08,$20.00,15TH AVE,OVERTIME PAYSTATION,15,Wed
9/30/15,15:10,$20.00,15TH AVE,OVERTIME PAYSTATION,15,Wed
3/6/16,16:44,$35.00,15TH AVE,NO OVERNIGHT PARKING,16,Sun
3/1/16,11:35,$20.00,15TH AVE,OVERTIME LOT METER,11,Tue
9/30/15,11:11,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Wed
9/30/15,11:12,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Wed
9/30/15,11:08,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Wed
4/15/16,15:15,$40.00,15TH AVE,NO UO PERMIT,15,Fri
4/15/16,14:53,$40.00,15TH AVE,NO UO PERMIT,14,Fri
4/15/16,15:00,$40.00,15TH AVE,NO UO PERMIT,15,Fri
4/8/16,10:59,$40.00,15TH AVE,NO UO PERMIT,10,Fri
10/5/15,11:53,$0.00,15TH AVE,NO PERMIT FOR AREA,11,Mon
3/29/16,11:11,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Tue
3/29/16,11:14,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Tue
3/29/16,11:18,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Tue
3/10/16,16:47,$40.00,15TH AVE,NO UO PERMIT,16,Thu
3/10/16,16:45,$40.00,15TH AVE,NO UO PERMIT,16,Thu
4/8/16,11:00,$0.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",11,Fri
10/5/15,11:56,$0.00,15TH AVE,NO PERMIT FOR AREA,11,Mon
10/6/15,14:46,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Tue
10/6/15,14:47,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Tue
5/31/16,9:16,$20.00,15TH AVE,OVERTIME PAYSTATION,9,Tue
4/15/16,14:20,$40.00,15TH AVE,NO UO PERMIT,14,Fri
1/21/16,16:50,$40.00,15TH AVE,NO UO PERMIT,16,Thu
2/12/16,15:59,$40.00,15TH AVE,NO UO PERMIT,15,Fri
2/12/16,16:00,$40.00,15TH AVE,NO UO PERMIT,16,Fri
2/12/16,16:01,$40.00,15TH AVE,NO UO PERMIT,16,Fri
11/5/15,16:38,$20.00,15TH AVE,OVERTIME PAYSTATION,16,Thu
4/8/16,10:51,$35.00,15TH AVE,NO PERMIT FOR AREA,10,Fri
4/8/16,10:52,$40.00,15TH AVE,NO UO PERMIT,10,Fri
4/8/16,10:54,$40.00,15TH AVE,NO UO PERMIT,10,Fri
4/15/16,14:19,$40.00,15TH AVE,NO UO PERMIT,14,Fri
4/15/16,14:44,$40.00,15TH AVE,NO UO PERMIT,14,Fri
3/1/16,11:30,$20.00,15TH AVE,OVERTIME LOT METER,11,Tue
2/24/16,9:07,$20.00,15TH AVE,OVERTIME STREET MTR,9,Wed
3/1/16,11:20,$40.00,15TH AVE,NO UO PERMIT,11,Tue
4/18/16,10:44,$20.00,15TH AVE,OVERTIME STREET MTR,10,Mon
9/30/15,11:14,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Wed
1/21/16,16:39,$35.00,15TH AVE,NO PERMIT FOR AREA,16,Thu
3/1/16,11:25,$40.00,15TH AVE,NO UO PERMIT,11,Tue
4/21/16,16:22,$40.00,15TH AVE,NO UO PERMIT,16,Thu
5/24/16,13:40,$20.00,15TH AVE,OVERTIME PAYSTATION,13,Tue
4/8/16,11:07,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Fri
4/8/16,11:08,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Fri
10/5/15,14:40,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Mon
3/10/16,16:48,$0.00,15TH AVE,BOOT WARNING,16,Thu
3/10/16,16:51,$35.00,15TH AVE,NO PERMIT FOR AREA,16,Thu
3/10/16,16:54,$35.00,15TH AVE,NO PERMIT FOR AREA,16,Thu
4/8/16,11:04,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Fri
4/8/16,11:06,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Fri
3/6/16,16:47,$35.00,15TH AVE,NO OVERNIGHT PARKING,16,Sun
3/6/16,16:49,$35.00,15TH AVE,NO OVERNIGHT PARKING,16,Sun
3/6/16,16:50,$35.00,15TH AVE,NO OVERNIGHT PARKING,16,Sun
3/6/16,16:52,$35.00,15TH AVE,NO OVERNIGHT PARKING,16,Sun
11/10/15,16:18,$35.00,15TH AVE,NO PERMIT FOR AREA,16,Tue
11/10/15,16:19,$20.00,15TH AVE,OVERTIME LOT METER,16,Tue
11/10/15,16:25,$40.00,15TH AVE,NO UO PERMIT,16,Tue
2/12/16,16:02,$40.00,15TH AVE,NO UO PERMIT,16,Fri
10/6/15,11:27,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Tue
9/26/16,4:47,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
9/26/16,4:49,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
4/21/16,16:25,$40.00,15TH AVE,NO UO PERMIT,16,Thu
5/24/16,13:44,$20.00,15TH AVE,OVERTIME PAYSTATION,13,Tue
5/24/16,13:42,$20.00,15TH AVE,OVERTIME PAYSTATION,13,Tue
5/26/16,10:37,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Thu
5/26/16,10:39,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Thu
5/20/16,15:28,$40.00,15TH AVE,NO UO PERMIT,15,Fri
5/20/16,15:26,$40.00,15TH AVE,NO UO PERMIT,15,Fri
5/12/16,15:01,$20.00,15TH AVE,OVERTIME PAYSTATION,15,Thu
4/29/16,13:59,$40.00,15TH AVE,NO UO PERMIT,13,Fri
5/5/16,11:38,$50.00,15TH AVE,BOOT FEE,11,Thu
3/17/16,10:34,$20.00,15TH AVE,OVERTIME STREET MTR,10,Thu
5/10/16,13:46,$10.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",13,Tue
2/16/16,9:09,$0.00,15TH AVE,IMPROPER PARKING,9,Tue
1/11/16,4:31,$35.00,15TH AVE,NO PARKING ZONE,4,Mon
9/30/15,11:26,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Wed
11/3/15,11:02,$10.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",11,Tue
11/3/15,11:10,$35.00,15TH AVE,IMPROPER PARKING,11,Tue
11/6/15,16:06,$40.00,15TH AVE,NO UO PERMIT,16,Fri
5/26/16,14:25,$40.00,15TH AVE,NO UO PERMIT,14,Thu
5/31/16,9:13,$20.00,15TH AVE,OVERTIME PAYSTATION,9,Tue
5/26/16,10:36,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Thu
